order_id,order_date,day_of_week,product_category,occasion_tag,quantity_sold,revenue,order_channel,delivery_flag
ORD-02716,2023-12-13,Wednesday,hydrangeas,anniversary,4,91.97,online,False
ORD-02717,2023-12-13,Wednesday,orchids,corporate,8,311.39,in-store,True
ORD-02718,2023-12-13,Wednesday,lilies,hospital,3,65.02,in-store,False
ORD-02719,2023-12-13,Wednesday,lilies,Valentine's Day,12,198.02,in-store,False
ORD-02720,2023-12-13,Wednesday,roses,walk-in,2,24.99,in-store,False
ORD-02721,2023-12-13,Wednesday,roses,birthday,5,48.38,in-store,False
ORD-02722,2023-12-13,Wednesday,orchids,corporate,8,258.61,in-store,True
ORD-02723,2023-12-14,Thursday,roses,wedding,3,42.99,online,False
ORD-02724,2023-12-14,Thursday,roses,birthday,4,48.82,online,True
ORD-02725,2023-12-14,Thursday,hydrangeas,sympathy,1,21.78,in-store,False
ORD-02726,2023-12-14,Thursday,sunflowers,graduation,3,37.7,online,True
ORD-02727,2023-12-14,Thursday,lilies,sympathy,2,39.67,in-store,False
ORD-02728,2023-12-14,Thursday,orchids,anniversary,3,91.52,online,True
ORD-02729,2023-12-14,Thursday,orchids,wedding,12,605.09,online,True
ORD-02730,2023-12-14,Thursday,ferns,hospital,3,22.95,in-store,True
ORD-02731,2023-12-14,Thursday,peonies,graduation,5,110.65,online,True
ORD-02732,2023-12-15,Friday,orchids,walk-in,1,34.75,in-store,False
ORD-02733,2023-12-15,Friday,sunflowers,walk-in,6,87.72,in-store,False
ORD-02734,2023-12-15,Friday,peonies,hospital,2,45.52,in-store,False
ORD-02735,2023-12-15,Friday,roses,birthday,6,70.44,in-store,False
ORD-02736,2023-12-15,Friday,orchids,corporate,20,712.16,in-store,False
ORD-02737,2023-12-15,Friday,lilies,sympathy,1,17.1,in-store,False
ORD-02738,2023-12-15,Friday,tulips,sympathy,1,16.97,in-store,False
ORD-02739,2023-12-15,Friday,lilies,walk-in,3,57.69,in-store,False
ORD-02740,2023-12-15,Friday,hydrangeas,Valentine's Day,6,175.8,online,True
ORD-02741,2023-12-16,Saturday,peonies,walk-in,1,25.18,in-store,False
ORD-02742,2023-12-16,Saturday,sunflowers,graduation,1,12.56,in-store,False
ORD-02743,2023-12-16,Saturday,tulips,walk-in,4,72.07,in-store,False
ORD-02744,2023-12-16,Saturday,lilies,walk-in,4,63.96,in-store,False
ORD-02745,2023-12-16,Saturday,hydrangeas,sympathy,2,57.1,in-store,False
ORD-02746,2023-12-16,Saturday,roses,graduation,2,23.19,in-store,True
ORD-02747,2023-12-17,Sunday,sunflowers,walk-in,3,43.59,in-store,False
ORD-02748,2023-12-17,Sunday,hydrangeas,walk-in,2,40.86,in-store,False
ORD-02749,2023-12-17,Sunday,orchids,walk-in,3,96.25,in-store,False
ORD-02750,2023-12-17,Sunday,ferns,corporate,20,163.52,in-store,True
ORD-02751,2023-12-17,Sunday,peonies,graduation,3,78.55,online,True
ORD-02752,2023-12-18,Monday,tulips,sympathy,4,62.36,online,True
ORD-02753,2023-12-18,Monday,lilies,corporate,8,170.22,online,False
ORD-02754,2023-12-18,Monday,gardenias,graduation,5,91.53,in-store,False
ORD-02755,2023-12-18,Monday,ferns,walk-in,5,74.27,in-store,False
ORD-02756,2023-12-18,Monday,roses,walk-in,5,72.04,in-store,False
ORD-02757,2023-12-19,Tuesday,orchids,birthday,4,142.36,in-store,False
ORD-02758,2023-12-19,Tuesday,roses,graduation,6,63.57,online,True
ORD-02759,2023-12-19,Tuesday,tulips,birthday,2,26.24,in-store,False
ORD-02760,2023-12-19,Tuesday,roses,corporate,10,152.53,online,True
ORD-02761,2023-12-19,Tuesday,roses,walk-in,2,31.93,in-store,False
ORD-02762,2023-12-19,Tuesday,lilies,sympathy,3,72.25,in-store,False
ORD-02763,2023-12-19,Tuesday,ferns,hospital,2,26.42,in-store,False
ORD-02764,2023-12-19,Tuesday,hydrangeas,walk-in,3,66.26,online,True
ORD-02765,2023-12-19,Tuesday,hydrangeas,walk-in,6,159.73,in-store,False
ORD-02766,2023-12-19,Tuesday,roses,walk-in,5,79.31,in-store,False
ORD-02767,2023-12-19,Tuesday,sunflowers,corporate,10,161.17,online,True
ORD-02768,2023-12-20,Wednesday,gardenias,corporate,5,70.75,online,True
ORD-02769,2023-12-20,Wednesday,roses,birthday,1,13.43,in-store,True
ORD-02770,2023-12-20,Wednesday,lilies,corporate,6,132.54,in-store,False
ORD-02771,2023-12-20,Wednesday,tulips,birthday,2,30.36,in-store,False
ORD-02772,2023-12-20,Wednesday,roses,sympathy,5,60.32,online,False
ORD-02773,2023-12-20,Wednesday,hydrangeas,hospital,4,121.9,in-store,True
ORD-02774,2023-12-20,Wednesday,ferns,birthday,5,53.78,in-store,False
ORD-02775,2023-12-20,Wednesday,roses,birthday,3,44.47,in-store,False
ORD-02776,2023-12-20,Wednesday,lilies,sympathy,2,40.3,in-store,False
ORD-02777,2023-12-20,Wednesday,ferns,walk-in,5,61.3,in-store,False
ORD-02778,2023-12-20,Wednesday,ferns,birthday,3,43.49,in-store,False
ORD-02779,2023-12-20,Wednesday,roses,corporate,6,70.94,in-store,False
ORD-02780,2023-12-20,Wednesday,ferns,birthday,5,59.4,in-store,False
ORD-02781,2023-12-20,Wednesday,gardenias,sympathy,4,76.59,in-store,True
ORD-02782,2023-12-21,Thursday,sunflowers,graduation,3,38.87,in-store,True
ORD-02783,2023-12-21,Thursday,gardenias,walk-in,5,79.13,in-store,False
ORD-02784,2023-12-21,Thursday,roses,birthday,2,22.26,in-store,False
ORD-02785,2023-12-21,Thursday,roses,corporate,8,100.54,in-store,False
ORD-02786,2023-12-21,Thursday,hydrangeas,walk-in,5,136.47,in-store,False
ORD-02787,2023-12-21,Thursday,lilies,walk-in,3,53.25,in-store,False
ORD-02788,2023-12-21,Thursday,orchids,walk-in,5,214.61,in-store,False
ORD-02789,2023-12-21,Thursday,lilies,sympathy,5,111.45,in-store,False
ORD-02790,2023-12-21,Thursday,gardenias,walk-in,5,102.72,in-store,False
ORD-02791,2023-12-21,Thursday,orchids,birthday,2,86.31,online,True
ORD-02792,2023-12-21,Thursday,hydrangeas,birthday,4,98.3,online,True
ORD-02793,2023-12-21,Thursday,sunflowers,walk-in,5,67.55,in-store,True
ORD-02794,2023-12-21,Thursday,orchids,corporate,8,381.64,in-store,True
ORD-02795,2023-12-21,Thursday,hydrangeas,walk-in,6,156.72,in-store,True
ORD-02796,2023-12-21,Thursday,orchids,walk-in,4,166.04,in-store,False
ORD-02797,2023-12-21,Thursday,roses,hospital,4,53.54,online,False
ORD-02798,2023-12-21,Thursday,lilies,corporate,12,197.21,online,True
ORD-02799,2023-12-21,Thursday,lilies,anniversary,5,90.63,in-store,True
ORD-02800,2023-12-21,Thursday,tulips,walk-in,2,31.61,in-store,False
ORD-02801,2023-12-22,Friday,lilies,corporate,12,218.11,online,True
ORD-02802,2023-12-22,Friday,orchids,hospital,3,135.16,in-store,False
ORD-02803,2023-12-22,Friday,lilies,walk-in,6,111.59,in-store,False
ORD-02804,2023-12-22,Friday,tulips,corporate,6,82.84,online,True
ORD-02805,2023-12-22,Friday,peonies,walk-in,3,86.28,in-store,False
ORD-02806,2023-12-22,Friday,orchids,sympathy,4,144.9,online,True
ORD-02807,2023-12-22,Friday,orchids,walk-in,4,152.0,in-store,False
ORD-02808,2023-12-22,Friday,sunflowers,graduation,5,56.0,online,True
ORD-02809,2023-12-22,Friday,lilies,hospital,5,93.41,in-store,False
ORD-02810,2023-12-22,Friday,roses,corporate,8,107.37,in-store,False
ORD-02811,2023-12-22,Friday,sunflowers,birthday,5,52.32,online,False
ORD-02812,2023-12-22,Friday,gardenias,anniversary,3,45.72,in-store,False
ORD-02813,2023-12-23,Saturday,gardenias,graduation,4,86.85,in-store,False
ORD-02814,2023-12-23,Saturday,lilies,corporate,10,232.87,online,False
ORD-02815,2023-12-23,Saturday,lilies,sympathy,1,24.41,online,False
ORD-02816,2023-12-23,Saturday,hydrangeas,hospital,2,45.7,in-store,False
ORD-02817,2023-12-23,Saturday,gardenias,birthday,4,65.58,online,True
ORD-02818,2023-12-23,Saturday,sunflowers,corporate,15,172.71,online,True
ORD-02819,2023-12-23,Saturday,ferns,hospital,2,21.88,online,True
ORD-02820,2023-12-23,Saturday,lilies,hospital,3,68.45,in-store,False
ORD-02821,2023-12-23,Saturday,sunflowers,corporate,5,60.77,online,True
ORD-02822,2023-12-23,Saturday,roses,hospital,4,58.33,in-store,False
ORD-02823,2023-12-24,Sunday,gardenias,walk-in,4,85.42,in-store,False
ORD-02824,2023-12-24,Sunday,roses,birthday,5,66.05,online,True
ORD-02825,2023-12-24,Sunday,peonies,birthday,2,42.66,in-store,False
ORD-02826,2023-12-24,Sunday,peonies,hospital,3,82.16,in-store,False
ORD-02827,2023-12-24,Sunday,peonies,hospital,4,80.47,in-store,False
ORD-02828,2023-12-24,Sunday,roses,walk-in,3,47.84,in-store,False
ORD-02829,2023-12-24,Sunday,lilies,sympathy,1,19.81,online,True
ORD-02830,2023-12-24,Sunday,ferns,sympathy,5,46.65,in-store,True
ORD-02831,2023-12-24,Sunday,hydrangeas,birthday,1,27.83,in-store,False
ORD-02832,2023-12-24,Sunday,gardenias,walk-in,2,34.93,online,True
ORD-02833,2023-12-24,Sunday,roses,birthday,4,45.5,online,False
ORD-02834,2023-12-24,Sunday,roses,corporate,10,96.98,in-store,False
ORD-02835,2023-12-24,Sunday,orchids,birthday,2,92.68,online,True
ORD-02836,2023-12-24,Sunday,roses,birthday,3,47.48,in-store,False
ORD-02837,2023-12-24,Sunday,peonies,corporate,8,209.31,online,True
ORD-02838,2023-12-24,Sunday,orchids,walk-in,3,122.54,in-store,False
ORD-02839,2023-12-24,Sunday,roses,sympathy,2,23.1,online,True
ORD-02840,2023-12-24,Sunday,peonies,anniversary,2,37.32,in-store,False
ORD-02841,2023-12-24,Sunday,lilies,sympathy,1,18.95,in-store,True
ORD-02842,2023-12-25,Monday,gardenias,hospital,5,95.86,online,False
ORD-02843,2023-12-25,Monday,roses,walk-in,5,58.94,in-store,False
ORD-02844,2023-12-25,Monday,tulips,anniversary,4,45.6,in-store,False
ORD-02845,2023-12-25,Monday,orchids,corporate,15,456.31,online,True
ORD-02846,2023-12-25,Monday,tulips,graduation,3,41.32,in-store,False
ORD-02847,2023-12-25,Monday,gardenias,walk-in,1,19.72,in-store,False
ORD-02848,2023-12-25,Monday,ferns,hospital,5,46.43,in-store,False
ORD-02849,2023-12-25,Monday,orchids,anniversary,6,201.95,in-store,False
ORD-02850,2023-12-25,Monday,ferns,walk-in,3,26.49,in-store,True
ORD-02851,2023-12-25,Monday,peonies,walk-in,6,146.84,in-store,False
ORD-02852,2023-12-25,Monday,ferns,corporate,8,72.58,in-store,False
ORD-02853,2023-12-25,Monday,roses,Valentine's Day,18,207.84,in-store,False
ORD-02854,2023-12-25,Monday,hydrangeas,Mother's Day,12,296.11,in-store,False
ORD-02855,2023-12-25,Monday,roses,birthday,6,79.14,in-store,False
ORD-02856,2023-12-26,Tuesday,tulips,birthday,3,41.93,online,True
ORD-02857,2023-12-26,Tuesday,tulips,graduation,2,33.55,in-store,False
ORD-02858,2023-12-26,Tuesday,hydrangeas,sympathy,3,69.37,online,True
ORD-02859,2023-12-26,Tuesday,roses,anniversary,1,10.49,in-store,False
ORD-02860,2023-12-26,Tuesday,lilies,anniversary,2,47.92,online,False
ORD-02861,2023-12-26,Tuesday,hydrangeas,anniversary,1,24.95,in-store,False
ORD-02862,2023-12-26,Tuesday,tulips,anniversary,2,23.87,in-store,False
ORD-02863,2023-12-26,Tuesday,gardenias,walk-in,6,118.81,online,True
ORD-02864,2023-12-26,Tuesday,hydrangeas,anniversary,3,79.18,online,True
ORD-02865,2023-12-26,Tuesday,peonies,birthday,4,98.08,in-store,True
ORD-02866,2023-12-27,Wednesday,roses,hospital,2,29.56,in-store,False
ORD-02867,2023-12-27,Wednesday,peonies,walk-in,3,77.0,in-store,True
ORD-02868,2023-12-27,Wednesday,sunflowers,anniversary,5,56.7,in-store,False
ORD-02869,2023-12-27,Wednesday,tulips,hospital,6,96.18,online,True
ORD-02870,2023-12-27,Wednesday,peonies,walk-in,2,43.88,in-store,True
ORD-02871,2023-12-27,Wednesday,peonies,wedding,10,274.22,online,False
ORD-02872,2023-12-27,Wednesday,ferns,birthday,1,8.74,in-store,False
ORD-02873,2023-12-28,Thursday,lilies,sympathy,3,75.67,in-store,False
ORD-02874,2023-12-28,Thursday,hydrangeas,corporate,15,338.59,in-store,False
ORD-02875,2023-12-28,Thursday,tulips,anniversary,3,45.08,online,True
ORD-02876,2023-12-28,Thursday,hydrangeas,corporate,6,176.03,online,True
ORD-02877,2023-12-28,Thursday,orchids,walk-in,5,178.69,in-store,False
ORD-02878,2023-12-28,Thursday,lilies,walk-in,2,38.24,in-store,False
ORD-02879,2023-12-28,Thursday,hydrangeas,wedding,5,145.93,online,True
ORD-02880,2023-12-29,Friday,roses,anniversary,1,13.82,in-store,False
ORD-02881,2023-12-29,Friday,ferns,birthday,5,63.51,online,True
ORD-02882,2023-12-29,Friday,roses,sympathy,3,44.13,in-store,False
ORD-02883,2023-12-29,Friday,roses,walk-in,4,51.84,in-store,False
ORD-02884,2023-12-29,Friday,tulips,walk-in,4,69.84,in-store,False
ORD-02885,2023-12-29,Friday,peonies,birthday,5,127.52,online,True
ORD-02886,2023-12-29,Friday,roses,graduation,3,41.05,online,True
ORD-02887,2023-12-30,Saturday,roses,sympathy,2,25.23,in-store,False
ORD-02888,2023-12-30,Saturday,gardenias,hospital,4,59.56,in-store,True
ORD-02889,2023-12-30,Saturday,tulips,walk-in,5,73.76,in-store,False
ORD-02890,2023-12-30,Saturday,sunflowers,birthday,6,76.88,in-store,False
ORD-02891,2023-12-30,Saturday,orchids,anniversary,1,51.79,in-store,False
ORD-02892,2023-12-30,Saturday,lilies,walk-in,4,91.08,in-store,False
ORD-02893,2023-12-30,Saturday,peonies,anniversary,2,41.89,online,True
ORD-02894,2023-12-30,Saturday,ferns,anniversary,3,25.65,online,True
ORD-02895,2023-12-30,Saturday,hydrangeas,walk-in,1,26.93,in-store,False
ORD-02896,2023-12-30,Saturday,lilies,walk-in,2,36.49,in-store,False
ORD-02897,2023-12-31,Sunday,roses,birthday,1,17.15,in-store,False
ORD-02898,2023-12-31,Sunday,tulips,walk-in,3,55.23,in-store,True
ORD-02899,2023-12-31,Sunday,peonies,graduation,3,60.85,online,True
ORD-02900,2023-12-31,Sunday,orchids,corporate,6,195.15,in-store,False
ORD-02901,2023-12-31,Sunday,orchids,anniversary,2,88.98,in-store,True
ORD-02902,2024-01-01,Monday,gardenias,wedding,6,87.35,online,True
ORD-02903,2024-01-01,Monday,tulips,walk-in,5,74.35,in-store,True
ORD-02904,2024-01-01,Monday,ferns,birthday,3,33.48,online,True
ORD-02905,2024-01-01,Monday,hydrangeas,anniversary,2,51.07,in-store,False
ORD-02906,2024-01-02,Tuesday,roses,birthday,3,36.2,in-store,False
ORD-02907,2024-01-02,Tuesday,peonies,anniversary,4,76.37,in-store,False
ORD-02908,2024-01-02,Tuesday,hydrangeas,walk-in,3,81.6,in-store,False
ORD-02909,2024-01-02,Tuesday,sunflowers,birthday,5,63.6,in-store,False
ORD-02910,2024-01-02,Tuesday,roses,Mother's Day,24,342.21,in-store,False
ORD-02911,2024-01-03,Wednesday,lilies,walk-in,1,20.1,in-store,False
ORD-02912,2024-01-03,Wednesday,orchids,walk-in,6,174.55,in-store,False
ORD-02913,2024-01-03,Wednesday,peonies,anniversary,6,115.85,in-store,False
ORD-02914,2024-01-03,Wednesday,lilies,sympathy,5,97.48,in-store,False
ORD-02915,2024-01-03,Wednesday,hydrangeas,birthday,5,148.47,in-store,False
ORD-02916,2024-01-03,Wednesday,tulips,graduation,2,28.87,in-store,False
ORD-02917,2024-01-03,Wednesday,orchids,birthday,5,226.26,in-store,False
ORD-02918,2024-01-03,Wednesday,roses,corporate,6,84.86,in-store,True
ORD-02919,2024-01-03,Wednesday,gardenias,corporate,5,85.2,in-store,True
ORD-02920,2024-01-04,Thursday,peonies,walk-in,6,126.12,in-store,False
ORD-02921,2024-01-04,Thursday,orchids,birthday,4,182.7,in-store,False
ORD-02922,2024-01-04,Thursday,ferns,birthday,1,13.52,in-store,False
ORD-02923,2024-01-04,Thursday,peonies,birthday,2,45.19,online,True
ORD-02924,2024-01-04,Thursday,orchids,birthday,5,176.03,in-store,True
ORD-02925,2024-01-05,Friday,gardenias,birthday,6,121.18,online,True
ORD-02926,2024-01-05,Friday,orchids,birthday,3,108.44,online,False
ORD-02927,2024-01-05,Friday,peonies,walk-in,2,42.57,in-store,False
ORD-02928,2024-01-06,Saturday,gardenias,corporate,10,174.92,in-store,False
ORD-02929,2024-01-06,Saturday,peonies,Mother's Day,6,142.41,in-store,False
ORD-02930,2024-01-06,Saturday,orchids,corporate,10,434.05,in-store,False
ORD-02931,2024-01-06,Saturday,sunflowers,birthday,1,11.57,in-store,True
ORD-02932,2024-01-06,Saturday,lilies,hospital,6,125.53,in-store,False
ORD-02933,2024-01-06,Saturday,gardenias,sympathy,3,58.75,online,True
ORD-02934,2024-01-06,Saturday,roses,walk-in,2,31.07,in-store,False
ORD-02935,2024-01-06,Saturday,roses,walk-in,4,62.54,in-store,False
ORD-02936,2024-01-07,Sunday,tulips,walk-in,2,25.42,in-store,False
ORD-02937,2024-01-07,Sunday,peonies,corporate,5,140.32,online,False
ORD-02938,2024-01-07,Sunday,lilies,sympathy,2,45.38,in-store,True
ORD-02939,2024-01-07,Sunday,roses,birthday,4,58.95,in-store,False
ORD-02940,2024-01-07,Sunday,lilies,sympathy,6,116.0,online,True
ORD-02941,2024-01-08,Monday,gardenias,hospital,4,84.18,online,True
ORD-02942,2024-01-08,Monday,roses,hospital,3,40.98,online,False
ORD-02943,2024-01-08,Monday,hydrangeas,walk-in,2,62.0,online,True
ORD-02944,2024-01-08,Monday,roses,wedding,10,121.48,in-store,False
ORD-02945,2024-01-08,Monday,gardenias,wedding,5,76.21,in-store,True
ORD-02946,2024-01-08,Monday,lilies,walk-in,2,38.25,online,True
ORD-02947,2024-01-08,Monday,hydrangeas,sympathy,3,101.51,in-store,True
ORD-02948,2024-01-09,Tuesday,roses,walk-in,6,82.21,in-store,False
ORD-02949,2024-01-09,Tuesday,tulips,anniversary,6,86.55,in-store,False
ORD-02950,2024-01-09,Tuesday,roses,sympathy,4,55.03,in-store,True
ORD-02951,2024-01-09,Tuesday,roses,sympathy,4,43.53,online,False
ORD-02952,2024-01-09,Tuesday,peonies,walk-in,3,49.39,in-store,True
ORD-02953,2024-01-09,Tuesday,hydrangeas,corporate,10,330.1,online,True
ORD-02954,2024-01-09,Tuesday,hydrangeas,anniversary,2,58.64,online,True
ORD-02955,2024-01-09,Tuesday,peonies,birthday,5,102.96,in-store,False
ORD-02956,2024-01-09,Tuesday,orchids,walk-in,4,148.42,in-store,False
ORD-02957,2024-01-09,Tuesday,roses,walk-in,6,93.66,in-store,True
ORD-02958,2024-01-10,Wednesday,hydrangeas,wedding,8,251.13,online,True
ORD-02959,2024-01-10,Wednesday,roses,hospital,6,68.8,in-store,False
ORD-02960,2024-01-10,Wednesday,orchids,corporate,8,346.48,online,True
ORD-02961,2024-01-10,Wednesday,roses,sympathy,3,48.64,online,False
ORD-02962,2024-01-10,Wednesday,hydrangeas,anniversary,5,125.93,in-store,False
ORD-02963,2024-01-10,Wednesday,peonies,birthday,3,64.92,in-store,False
ORD-02964,2024-01-10,Wednesday,sunflowers,graduation,1,12.33,online,False
ORD-02965,2024-01-11,Thursday,lilies,birthday,2,41.85,in-store,False
ORD-02966,2024-01-11,Thursday,ferns,anniversary,2,15.89,online,True
ORD-02967,2024-01-12,Friday,tulips,walk-in,4,47.48,in-store,False
ORD-02968,2024-01-12,Friday,hydrangeas,wedding,6,181.01,in-store,False
ORD-02969,2024-01-12,Friday,hydrangeas,graduation,2,63.59,online,True
ORD-02970,2024-01-12,Friday,sunflowers,walk-in,4,59.54,in-store,False
ORD-02971,2024-01-12,Friday,roses,birthday,6,72.59,in-store,False
ORD-02972,2024-01-12,Friday,ferns,walk-in,5,75.82,in-store,False
ORD-02973,2024-01-12,Friday,lilies,sympathy,5,91.59,in-store,True
ORD-02974,2024-01-12,Friday,peonies,wedding,3,86.68,in-store,True
ORD-02975,2024-01-12,Friday,lilies,corporate,5,117.09,in-store,False
ORD-02976,2024-01-13,Saturday,sunflowers,anniversary,4,41.79,in-store,False
ORD-02977,2024-01-13,Saturday,roses,birthday,4,49.14,online,True
ORD-02978,2024-01-13,Saturday,ferns,corporate,8,77.13,in-store,True
ORD-02979,2024-01-13,Saturday,peonies,wedding,20,446.27,online,True
ORD-02980,2024-01-13,Saturday,lilies,walk-in,3,59.5,in-store,False
ORD-02981,2024-01-13,Saturday,ferns,walk-in,3,43.82,online,True
ORD-02982,2024-01-13,Saturday,sunflowers,wedding,3,46.55,online,False
ORD-02983,2024-01-14,Sunday,orchids,walk-in,2,96.4,in-store,True
ORD-02984,2024-01-14,Sunday,hydrangeas,sympathy,6,148.65,online,True
ORD-02985,2024-01-14,Sunday,gardenias,hospital,1,17.38,in-store,True
ORD-02986,2024-01-14,Sunday,hydrangeas,walk-in,1,24.71,in-store,False
ORD-02987,2024-01-14,Sunday,peonies,walk-in,3,67.01,online,True
ORD-02988,2024-01-14,Sunday,roses,walk-in,4,61.13,in-store,False
ORD-02989,2024-01-14,Sunday,ferns,corporate,10,79.87,online,True
ORD-02990,2024-01-14,Sunday,hydrangeas,walk-in,2,54.83,in-store,False
ORD-02991,2024-01-14,Sunday,lilies,sympathy,2,38.46,online,True
ORD-02992,2024-01-15,Monday,hydrangeas,walk-in,6,201.8,in-store,False
ORD-02993,2024-01-15,Monday,sunflowers,walk-in,4,60.41,online,True
ORD-02994,2024-01-15,Monday,ferns,anniversary,1,14.06,in-store,False
ORD-02995,2024-01-15,Monday,hydrangeas,birthday,3,86.35,online,True
ORD-02996,2024-01-16,Tuesday,roses,birthday,3,45.33,online,True
ORD-02997,2024-01-16,Tuesday,hydrangeas,anniversary,4,116.57,in-store,False
ORD-02998,2024-01-16,Tuesday,roses,wedding,8,93.49,online,True
ORD-02999,2024-01-16,Tuesday,roses,anniversary,3,42.55,in-store,True
ORD-03000,2024-01-16,Tuesday,lilies,hospital,5,95.3,online,True
ORD-03001,2024-01-16,Tuesday,tulips,walk-in,5,86.96,in-store,False
ORD-03002,2024-01-16,Tuesday,hydrangeas,wedding,8,258.39,in-store,True
ORD-03003,2024-01-17,Wednesday,lilies,birthday,2,37.94,in-store,False
ORD-03004,2024-01-17,Wednesday,orchids,birthday,4,128.43,in-store,False
ORD-03005,2024-01-17,Wednesday,roses,walk-in,2,30.55,online,True
ORD-03006,2024-01-17,Wednesday,lilies,sympathy,5,88.4,online,True
ORD-03007,2024-01-17,Wednesday,ferns,birthday,4,34.35,in-store,False
ORD-03008,2024-01-18,Thursday,gardenias,walk-in,5,104.27,online,True
ORD-03009,2024-01-18,Thursday,gardenias,walk-in,2,31.5,in-store,False
ORD-03010,2024-01-18,Thursday,roses,birthday,2,23.24,in-store,False
ORD-03011,2024-01-18,Thursday,hydrangeas,birthday,3,94.96,in-store,False
ORD-03012,2024-01-19,Friday,roses,sympathy,1,12.28,online,True
ORD-03013,2024-01-19,Friday,ferns,hospital,1,12.64,online,False
ORD-03014,2024-01-19,Friday,roses,wedding,12,147.81,in-store,False
ORD-03015,2024-01-19,Friday,lilies,hospital,3,71.09,online,True
ORD-03016,2024-01-19,Friday,hydrangeas,birthday,4,120.43,in-store,False
ORD-03017,2024-01-20,Saturday,tulips,walk-in,4,51.15,in-store,False
ORD-03018,2024-01-20,Saturday,hydrangeas,birthday,3,75.39,online,True
